ID,Statistical weight (single-year data files),Age of youngest household child < 18,Age,Sex,Educational attainment,Race,Hispanic origin,Metropolitan status,Labor force status,Multiple job status,Full time or part time status,School Enrollment,School Level,Presence of spouse,Spouse¡¯s employment status,Weekly earnings,Number of children < 18 living in the household,Spouse¡¯s full time or part time employment status,Usual weekly hours of work (total),Day of week,Holiday
2.01711E+13,2.31E+07,-1,59,Female,10th grade,1,Non-Hispanic,Non-metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Not employed,-1,0,Blank,-1,Thursday,Diary day was not a holiday
2.01711E+13,1.31E+07,-1,33,Male,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,No spouse or unmarried partner present,Blank,215384,0,Blank,45,Wednesday,Diary day was not a holiday
2.01711E+13,1.12E+07,0,26,Female,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,No,Blank,Spouse present,Employed,-1,2,Full time,-1,Thursday,Diary day was not a holiday
2.01711E+13,1.19E+07,-1,48,Female,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,288461,0,Full time,60,Saturday,Diary day was not a holiday
2.01711E+13,8463641,-1,30,Male,Some college but no degree,1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,No spouse or unmarried partner present,Blank,52000,0,Blank,48,Saturday,Diary day was not a holiday
2.01711E+13,3838424,-1,74,Male,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Saturday,Diary day was not a holiday
2.01711E+13,9396295,-1,74,Female,Associate degree - occupational/vocational,1,Non-Hispanic,Non-metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Not employed,-1,0,Blank,-1,Saturday,Diary day was not a holiday
2.01711E+13,8796925,3,40,Male,High school graduate - diploma or equivalent (GED),1,Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Not employed,134615,2,Blank,45,Sunday,Diary day was not a holiday
2.01711E+13,2212336,-1,57,Female,"Doctoral degree (PhD, EdD, etc.)",2,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,Blank,Blank,No spouse or unmarried partner present,Blank,288461,0,Blank,60,Sunday,Diary day was not a holiday
2.01711E+13,1.18E+07,10,39,Male,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,123250,1,Full time,40,Sunday,Diary day was not a holiday
2.01711E+13,4909866,0,50,Female,Some college but no degree,4,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,Blank,Blank,No spouse or unmarried partner present,Blank,-1,1,Blank,-4,Saturday,Diary day was not a holiday
2.01711E+13,8116730,-1,77,Female,Some college but no degree,1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Not employed,-1,0,Blank,-1,Sunday,Diary day was not a holiday
2.01711E+13,5741331,-1,66,Male,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Not employed,-1,0,Blank,-1,Sunday,Diary day was not a holiday
2.01711E+13,3901840,-1,74,Female,7th or 8th grade,1,Hispanic,Non-metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Not employed,-1,0,Blank,-1,Saturday,Diary day was not a holiday
2.01711E+13,1.15E+07,-1,26,Male,Some college but no degree,1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,No spouse or unmarried partner present,Blank,92307,0,Blank,40,Saturday,Diary day was not a holiday
2.01711E+13,5051622,-1,77,Female,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Not identified,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Thursday,Diary day was a holiday
2.01711E+13,4019942,-1,33,Male,"Doctoral degree (PhD, EdD, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,60,Sunday,Diary day was not a holiday
2.01711E+13,4571305,-1,28,Male,"Doctoral degree (PhD, EdD, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,No spouse or unmarried partner present,Blank,234615,0,Blank,-4,Saturday,Diary day was not a holiday
2.01711E+13,4230811,1,34,Female,"Bachelor's degree (BA, AB, BS, etc.)",8,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,No,Blank,Spouse present,Employed,-1,4,Full time,-1,Sunday,Diary day was not a holiday
2.01711E+13,2.81E+07,-1,38,Female,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",1,Non-Hispanic,Metropolitan,Unemployed - looking,Blank,Blank,No,Blank,Spouse present,Employed,-1,0,Full time,-1,Tuesday,Diary day was not a holiday
2.01711E+13,1.45E+07,11,17,Male,10th grade,1,Non-Hispanic,Non-metropolitan,Not in labor force,Blank,Blank,Yes,High school,No spouse or unmarried partner present,Blank,-1,3,Blank,-1,Friday,Diary day was not a holiday
2.01711E+13,2.31E+07,-1,51,Male,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,Blank,Blank,Spouse present,Employed,-1,0,Full time,50,Wednesday,Diary day was not a holiday
2.01711E+13,1.46E+07,-1,66,Female,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Not employed,-1,0,Blank,-1,Wednesday,Diary day was not a holiday
2.01711E+13,2.04E+07,-1,55,Male,Some college but no degree,1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,Blank,Blank,No spouse or unmarried partner present,Blank,64450,0,Blank,45,Friday,Diary day was not a holiday
2.01711E+13,7914575,-1,66,Female,"Bachelor's degree (BA, AB, BS, etc.)",2,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Not employed,-1,0,Blank,-1,Wednesday,Diary day was not a holiday
2.01711E+13,3433260,6,66,Male,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Non-metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Not employed,-1,2,Blank,-1,Sunday,Diary day was not a holiday
2.01711E+13,3.96E+07,-1,69,Female,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Metropolitan,Employed - at work,No,Part time,Blank,Blank,No spouse or unmarried partner present,Blank,6300,0,Blank,10,Monday,Diary day was not a holiday
2.01711E+13,3.13E+07,-1,58,Female,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Employed,-1,0,Full time,-1,Thursday,Diary day was not a holiday
2.01711E+13,3994186,11,47,Female,"Bachelor's degree (BA, AB, BS, etc.)",1,Hispanic,Metropolitan,Employed - at work,No,Part time,No,Blank,Spouse present,Employed,11880,2,Full time,6,Sunday,Diary day was not a holiday
2.01711E+13,4869870,-1,58,Female,High school graduate - diploma or equivalent (GED),2,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Not employed,-1,0,Blank,-1,Saturday,Diary day was not a holiday
2.01711E+13,1.14E+07,6,32,Female,Associate degree - occupational/vocational,1,Non-Hispanic,Metropolitan,Employed - at work,No,Part time,No,Blank,Spouse present,Employed,-1,2,Full time,-4,Tuesday,Diary day was not a holiday
2.01711E+13,4435594,-1,55,Male,Associate degree - academic program,2,Non-Hispanic,Metropolitan,Employed - at work,Yes,Full time,Blank,Blank,No spouse or unmarried partner present,Blank,40000,0,Blank,55,Saturday,Diary day was not a holiday
2.01711E+13,2601352,-1,61,Male,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Part time,Blank,Blank,No spouse or unmarried partner present,Blank,26970,0,Blank,30,Sunday,Diary day was not a holiday
2.01711E+13,1.67E+07,-1,54,Female,Associate degree - academic program,3,Non-Hispanic,Non-metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Employed,-1,0,Full time,-1,Wednesday,Diary day was not a holiday
2.01711E+13,2397019,-1,63,Male,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,Yes,Full time,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,83,Saturday,Diary day was not a holiday
2.01711E+13,2761650,-1,39,Male,Some college but no degree,2,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,No,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Sunday,Diary day was not a holiday
2.01711E+13,4026204,4,35,Female,High school graduate - diploma or equivalent (GED),1,Hispanic,Metropolitan,Not in labor force,Blank,Blank,No,Blank,Spouse present,Employed,-1,3,Part time,-1,Sunday,Diary day was not a holiday
2.01711E+13,1.44E+07,-1,66,Male,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,Blank,Blank,Spouse present,Not employed,111500,0,Blank,40,Friday,Diary day was not a holiday
2.01711E+13,8453451,-1,59,Female,Some college but no degree,1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Thursday,Diary day was not a holiday
2.01711E+13,7384120,-1,80,Female,Some college but no degree,1,Non-Hispanic,Non-metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Saturday,Diary day was not a holiday
2.01711E+13,2.44E+07,16,38,Female,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Non-metropolitan,Employed - at work,Yes,Full time,No,Blank,Spouse present,Employed,-1,1,Full time,45,Wednesday,Diary day was not a holiday
2.01711E+13,5703637,14,48,Female,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,60000,2,Full time,40,Saturday,Diary day was not a holiday
2.01711E+13,3100328,2,33,Female,"Doctoral degree (PhD, EdD, etc.)",4,Non-Hispanic,Metropolitan,Employed - at work,No,Part time,No,Blank,Spouse present,Employed,16800,1,Part time,8,Sunday,Diary day was not a holiday
2.01711E+13,6724406,-1,31,Female,Associate degree - occupational/vocational,2,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,No spouse or unmarried partner present,Blank,67960,0,Blank,40,Thursday,Diary day was not a holiday
2.01711E+13,2845202,8,40,Female,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,115384,2,Full time,45,Saturday,Diary day was not a holiday
2.01711E+13,1.26E+07,-1,31,Female,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,89000,0,Full time,-4,Saturday,Diary day was not a holiday
2.01711E+13,9033566,13,77,Male,Associate degree - occupational/vocational,2,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Not employed,-1,1,Blank,-1,Friday,Diary day was not a holiday
2.01711E+13,1815064,-1,75,Male,7th or 8th grade,2,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Saturday,Diary day was not a holiday
2.01711E+13,2.49E+07,-1,22,Male,Some college but no degree,4,Non-Hispanic,Metropolitan,Employed - at work,No,Part time,Yes,College or university,No spouse or unmarried partner present,Blank,3700,0,Blank,10,Saturday,Diary day was not a holiday
2.01711E+13,7454434,-1,76,Female,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Not employed,-1,0,Blank,-1,Saturday,Diary day was not a holiday
2.01711E+13,3733058,-1,29,Male,Some college but no degree,1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,No spouse or unmarried partner present,Blank,50805,0,Blank,42,Saturday,Diary day was not a holiday
2.01711E+13,7366583,9,45,Female,9th grade,1,Hispanic,Metropolitan,Not in labor force,Blank,Blank,No,Blank,Spouse present,Employed,-1,3,Full time,-1,Saturday,Diary day was not a holiday
2.01711E+13,4547411,-1,74,Female,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Non-metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Saturday,Diary day was not a holiday
2.01711E+13,7304991,-1,63,Male,Some college but no degree,1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Thursday,Diary day was not a holiday
2.01711E+13,3568211,-1,63,Female,"Bachelor's degree (BA, AB, BS, etc.)",1,Hispanic,Metropolitan,Employed - at work,No,Full time,Blank,Blank,Spouse present,Not employed,54000,0,Blank,40,Saturday,Diary day was not a holiday
2.01711E+13,7509924,-1,49,Male,Some college but no degree,2,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,No spouse or unmarried partner present,Blank,90000,0,Blank,40,Monday,Diary day was not a holiday
2.01711E+13,5493651,3,37,Male,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Non-metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,46000,2,Full time,40,Sunday,Diary day was not a holiday
2.01711E+13,2.1E+07,-1,63,Female,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Employed,-1,0,Full time,-1,Friday,Diary day was not a holiday
2.01711E+13,3401109,10,41,Male,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,144230,2,Full time,40,Sunday,Diary day was not a holiday
2.01711E+13,1.65E+07,14,45,Male,9th grade,1,Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,-1,1,Full time,40,Monday,Diary day was not a holiday
2.01711E+13,8763263,-1,29,Male,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Non-metropolitan,Employed - at work,Yes,Full time,No,Blank,Spouse present,Employed,80769,0,Full time,70,Saturday,Diary day was not a holiday
2.01711E+13,2.51E+07,-1,68,Female,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Non-metropolitan,Employed - at work,No,Full time,Blank,Blank,Spouse present,Not employed,34000,0,Blank,40,Thursday,Diary day was not a holiday
2.01711E+13,5612026,-1,75,Female,"1st, 2nd, 3rd, or 4th grade",1,Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Monday,Diary day was not a holiday
2.01711E+13,3219671,10,49,Female,Some college but no degree,1,Hispanic,Metropolitan,Not in labor force,Blank,Blank,No,Blank,Spouse present,Employed,-1,1,Full time,-1,Sunday,Diary day was not a holiday
2.01711E+13,8954573,-1,73,Female,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Wednesday,Diary day was not a holiday
2.01711E+13,3436475,11,33,Female,12th grade - no diploma,1,Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,48000,2,Full time,40,Sunday,Diary day was not a holiday
2.01711E+13,6372805,-1,66,Male,Some college but no degree,1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Employed,-1,0,Full time,-1,Saturday,Diary day was not a holiday
2.01711E+13,4443154,3,35,Male,Some college but no degree,1,Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,No spouse or unmarried partner present,Blank,57230,1,Blank,40,Thursday,Diary day was not a holiday
2.01711E+13,5981786,13,50,Female,"Bachelor's degree (BA, AB, BS, etc.)",2,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,Blank,Blank,Spouse present,Employed,240384,1,Full time,43,Sunday,Diary day was not a holiday
2.01711E+13,6398404,-1,61,Female,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Non-metropolitan,Employed - at work,No,Part time,Blank,Blank,No spouse or unmarried partner present,Blank,87500,0,Blank,-4,Wednesday,Diary day was not a holiday
2.01711E+13,6394696,16,39,Female,"Bachelor's degree (BA, AB, BS, etc.)",2,Hispanic,Non-metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,40000,1,Full time,70,Saturday,Diary day was not a holiday
2.01711E+13,3953865,1,32,Female,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,130769,1,Full time,60,Saturday,Diary day was not a holiday
2.01711E+13,1.03E+07,10,47,Male,"Bachelor's degree (BA, AB, BS, etc.)",1,Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,192307,3,Full time,60,Friday,Diary day was not a holiday
2.01711E+13,1.09E+07,14,76,Female,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,1,Blank,-1,Friday,Diary day was not a holiday
2.01711E+13,1.08E+07,0,25,Female,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,53846,1,Full time,35,Friday,Diary day was not a holiday
2.01711E+13,4450082,-1,70,Male,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",1,Non-Hispanic,Non-metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Friday,Diary day was not a holiday
2.01711E+13,1.59E+07,-1,69,Female,"Doctoral degree (PhD, EdD, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Part time,Blank,Blank,Spouse present,Employed,-1,0,Full time,32,Thursday,Diary day was not a holiday
2.01711E+13,4181464,-1,72,Female,Some college but no degree,1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Sunday,Diary day was not a holiday
2.01711E+13,1.17E+07,-1,61,Female,11th grade,1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Monday,Diary day was not a holiday
